"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Johannes K","https://www.tripadvisor.com/Profile/ChuckyO","https://media-cdn.tripadvisor.com/media/photo-s/06/32/5b/f7/johannes-k.jpg","Berlin, Germany","5","","Fantastic birds-eye views of Maui and the surrounding islands","An incredible experience flying over the islands and having this quite different perspective on the beautiful nature which makes up Hawai’i. Eric was our pilot and guide. We had a really great time and we even had the chance to fly over the beach where we had our wedding as well as the hotel we stayed in. If you have the chance, this is highly recommended 👍","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/5b/6d/b6/photo4jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/5b/6d/b5/photo3jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/5b/6d/b4/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/5b/6d/b2/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/5b/6d/b1/photo0jpg.jpg","Written December 22, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"BoardingPass813191","https://www.tripadvisor.com/Profile/BoardingPass813191","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg","","5","","Flight of a lifetime","Wonderful, fantastic, exhilarating views of the islands. Saw sights you just don’t see from land or boat. Eric is a great pilot and knowledgeable tour guide. I can’t wait to go up again and see more of Maui with him. ","","0","","Written December 21, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sam L","https://www.tripadvisor.com/Profile/samlT3135JG","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg","","5","Dec 2019 • Family","Amazing experience","Eric was a fantastic pilot and guide. He gave us beautiful views of the islands and made sure we felt at ease.","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/58/5e/a7/5-island-maui-county.jpg","Written December 20, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jessica S","https://www.tripadvisor.com/Profile/jksvabek","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","Palos Heights, IL","5","Dec 2019 • Couples","A Must!!","Eric did such a fantastic job on our flight! We enjoyed every minute of it together! My husband is not a great flyer and Eric took care of him the whole flight! The champagne was the perfect touch","Couples","0","","Written December 18, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Alek S","https://www.tripadvisor.com/Profile/789aleks","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","","5","Dec 2019 • Couples","Flight","Amazing viewing like nothing I’ve ever seen before! Would definitely recommend! We went during g whale season and saw several whales breaching!","Couples","0","","Written December 18, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Cindy L","https://www.tripadvisor.com/Profile/cynthial208","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/89/avatar010.jpg","North Liberty, United States","5","Dec 2019 • Couples","Awesome!","This was an amazing trip of a lifetime.  So glad we booked this into our dream vacation.  If you have a chance to do this adventure you should.  To see the cliffs up close was breathtaking and the waterfalls were beautiful.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/4d/b9/01/fun.jpg","Written December 15, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Forrest L","https://www.tripadvisor.com/Profile/forrestl175","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg","","5","Dec 2019 • Couples","Breathtaking","This private flight was outstanding and highly recommended. Very descriptive and informative and recommend it","Couples","0","","Written December 15, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Lindsay K","https://www.tripadvisor.com/Profile/lindsaykS6990RU","","","5","","Magnificent Molokai","Eric was amazing in making us feel comfortable on the plane, alleviating any fears a person might have.  The flight was spectacular and something everyone should experience!","","0","","Written December 11, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Dean K","https://www.tripadvisor.com/Profile/T1899XLdeank","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","","5","Dec 2019 • Couples","Gorgeous","This was just amazing. The experience was incredible to be with my wife alone, and the value was there in the non tinted windows and exceptional service. I can recommend this.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/45/50/53/amazing.jpg","Written December 11, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Snoozeq","https://www.tripadvisor.com/Profile/Snoozeq","https://media-cdn.tripadvisor.com/media/photo-o/0a/64/44/5e/snoozeq.jpg","Deerfield Beach, FL","5","","Breathtaking!","The pilot was very friendly and reassuring, as I was a bit nervous... initially! But within minutes, I felt more than comfortable! Seeing Maui from this bird's-eye view was incredible! The pilot's commentary was a wonderful addition. What a breathtaking, amazing, fun activity! Maui visitors take this great journey to truly experience Maui! ","","0","","Written December 10, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"camper8319","https://www.tripadvisor.com/Profile/camper8319","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","Fort Lauderdale, FL","5","Dec 2019 • Couples","Awesomeness!!!","Eric was amazing!  The views were of the charts!  We did a helicopter tour before which was great, but this was more fun and more private!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/43/49/44/molokini.jpg","Written December 10, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Diane M","https://www.tripadvisor.com/Profile/dianemC729DO","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg","","5","Dec 2019 • Couples","What a great trip!","My husband and I took the flight to Volcano National Park and it was amazing. Eric is super friendly and wants to make sure everyone is enjoying themselves. We made a couple of circles around the rim of Kilauea and on the way back flew by the waterfalls in Waipi’o which were incredible. Would highly recommend.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-o/1a/31/b1/7b/big-island-volcano-national.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/31/ad/1a/big-island-volcano-national.jpg","Written December 2, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Bergy5traveler","https://www.tripadvisor.com/Profile/Bergy5traveler","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","Dublin, OH","5","Nov 2019 • Couples","Island views on a perfect weather day","Looking for a flight around Maui and other neighboring islands that are part of Maui County? We were and found Maui Plane Rides a great choice for seeing various landscapes and to have great views of Maui mountains on one of the clearest mornings possible. The pilot was very responsive to a last minute flight request; we had waited for better weather and visibility that happened to be our last day on the island. We were able to see sea cliffs, lush green and more rugged landscapes, ports and other special features that make Maui County special and memorable. A great day to fly with lower winds and visibility to Big Island in the distance. Wonderful photo options from both sides of the plane that we will cherish as memories for years to come! Small plane accommodations for taller and average size tourists, comfortable seating and communications. Smooth take-off and landing with little wind turbulence coming around mountainous areas to be expected. Worth the cost compared to other flights; same cost for up to three people, so both of us got to fly on a beautiful morning flight to start the day! Thanks so much to our pilot for the touring info of each location and great memories of favorite beaches and the blue/aqua waters with mountain backdrops made with photos options!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/2f/81/35/5-island-maui-county.jpg","Written December 1, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Brugette","https://www.tripadvisor.com/Profile/exploringtheislands","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","Charlotte, NC","5","","Spectacular!","The most amazing time. A must do. The perspective of the islands from the air is magnificent! Eric is a fantastic guide. Thank you for the memories. ","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/2a/c6/aa/photo0jpg.jpg","Written November 29, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Shelbi W","https://www.tripadvisor.com/Profile/432shelbiw","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg","","5","Nov 2019 • Couples","B E A utiful, gorgeous","Friendly pilot, loves what he does, gives the best experience! Would fly with them again! Awesome sauce!!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/27/04/68/romantic-sunset-champagne.jpg","Written November 27, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Christina R","https://www.tripadvisor.com/Profile/christinarK2992AC","https://media-cdn.tripadvisor.com/media/photo-s/15/7d/72/86/christina-r.jpg","","5","Nov 2019 • Couples","Wonderful","We had such a lovely time - cannot recommend enough<br />The entire trip was magical and the sun setting made the clouds just light up","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/27/04/0b/romantic-sunset-champagne.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/27/04/0a/romantic-sunset-champagne.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/27/04/07/romantic-sunset-champagne.jpg","Written November 27, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Tim and Sherri R","https://www.tripadvisor.com/Profile/questforbalance","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","Austin, TX","5","Nov 2019 • Family","Awesome Experience","We had an amazing time.  Great experience and Eric was super friendly.  Definitely recommend if you are looking for a view of the island from the air.","Family","0","","Written November 26, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"John H","https://www.tripadvisor.com/Profile/Sunshine653239","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","","5","Nov 2019 • Couples","Awesome Shaka","Eric was a fantastic pilot and guide on our 5 Maui County flight!  I would definitely recommend Maui Plane Rides to anyone who may not be comfortable in a helicopter.  It also has a photographer port!!","Couples","0","","Written November 25, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kelly R","https://www.tripadvisor.com/Profile/kellyrZ7466OQ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg","","5","Nov 2019 • Couples","Amazing Maui plane ride","An genuine guys who is dedicated to providing an amazing experience of a small plane you're around the island. Loved it!  Recommend it. Do it!","Couples","0","","Written November 21, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Erin K","https://www.tripadvisor.com/Profile/erinkU4455AJ","","","5","Nov 2019 • Couples","FANTASTIC!!!!!","What an amazing journey! Eric was an awesome host. Great way to spend a birthday! Each step of the way was exemplary! We created a memory together that will last a lifetime.","Couples","0","","Written November 21, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
